#songId, title, artist_name, artist_id, song_type, key, energy, liveness, tempo, speechiness, acousticness, instrumentalness, mode, time_signature, duration, loudness, valence, danceability
SOBNFFR12AB018619E,Gypsy Queen,Ohrbooten,ARDI8UK1187FB369FB,"studio, electric, vocal",11,0.807372,0.250712,101.077,0.177793,0.031696,0,0,4,197.03955,-6.517,0.741367,0.767479
SOLIMTS13DBB882126,Grinehouse,Swoop,AR8BXUH1187FB44ECC,"studio, electric, vocal",10,0.678518,0.17816,168.088,0.341916,0.102939,2.00E-06,0,4,251.5337,-9.526,0.684283,0.76624
SOMOULG13B4AFFDC84,Saturday Night (XXXChange Remix),Total Warr,ARZPYSJ12D5CD79169,"remix, studio, electric",2,0.74664,0.082687,132.578,0.112516,0.012167,0.17006,1,4,293.45424,-9.726,0.552261,0.792701
SOOUSHP14592517F98,Los Kings Del Mambo 2014 - 2014 Mix,DJ EFX,ARYN30J1187B9947E1,"instrumental, remix, studio, electric",7,0.968669,0.057312,127.993,0.040556,0.000196,0.937386,1,4,509.99955,-6.313,0.160436,0.795115
SORHBLL12A6D4FEA5E,Vecinita,Conjunto Clasico,ARLHEM01187B9AFF5B,"studio, vocal",7,0.638109,0.053099,97.487,0.055619,0.716867,1.00E-06,1,4,289.14621,-5.676,0.960061,0.797033
SOJKMNA131343956B2,Perdut Estimat,The Geminis,ARRJGSL1187FB561A5,"studio, electric, vocal",0,0.744567,0.074854,133.063,0.041546,0.115914,0.022764,1,4,184.33288,-6.918,0.585758,0.759443
SOANTWY13FC64E1671,Pega a Manha,Câmbio Negro,ARU5X081187FB52C82,"studio, electric, vocal",9,0.898239,0.022907,96.191,0.092102,0.296985,0,1,4,276.83955,-4.687,0.96632,0.793746
SOKRDCH144DD1CBC7A,Ich beobachte dich (Radio Version),Lucca Seeber,ARKPORN1242077F23A,"remix, studio, electric, vocal",6,0.870616,0.197412,126.014,0.09242,0.255436,1.00E-06,0,4,177.30712,-4.874,0.713643,0.783462
SOFUOVU1315CD4F7D7,Rude 66,Rude 66,ART070A1187B99DAE4,"instrumental, studio, electric",4,0.898757,0.275825,126.873,0.082121,0.295545,0.918305,0,4,384.52798,-8.194,0.881846,0.760543
SOUFUTE12AF72A35AD,Hand in Hand with the Sound (Breaks Mix),Trevor McGregor,ARWYOMN1242077FDBA,"remix, studio, electric",7,0.602976,0.110748,126.007,0.076707,0.001824,0.882449,1,4,387.99955,-7.692,0.401963,0.787402
SOBDTMV12AF729AAF5,Funkongo,Tekmao,ARUEMGN1272BA77D56,"studio, electric",10,0.649924,0.074159,129.03,0.089842,1.80E-05,0.617477,0,4,372.19265,-8.544,0.426295,0.798515
SOSEKCX14568CFEA04,I Want You,Nativ,ARJEPXV13D3E9271A3,"studio, electric",11,0.901551,0.069545,130.016,0.052385,0.000367,0.843074,0,4,299.7605,-6.369,0.577496,0.796483
SODZVKY13167712012,Call Him Up,Skyy,ARW4HBJ1187FB5CB4C,"studio, electric, vocal",11,0.342071,0.089319,90.022,0.044398,0.016653,1.10E-05,0,4,205.23955,-12.001,0.455687,0.794509
SODOCRT1371FDC32C0,Funta (Original Mix),Pharma,ARKISIM13221696303,"studio, electric",10,0.855368,0.162804,130.021,0.108398,0.001529,0.864116,0,4,428.94172,-8.801,0.434362,0.757658
SOEGKUY1316771492B,Déjame,Leodivon,ARZCYOC12FE0864483,"studio, electric",7,0.515982,0.230088,130.986,0.040634,0.002506,0.650327,1,4,243.80254,-9.327,0.591906,0.766393
